snapshot,year,province,vre_available_mw,load_deduction_mw,snapshot_weight_h,allocation,allocation_exponent
2025-01-01 00:00:00,2025,Shandong,4340.6858104551575,458.3818406048846,1.0,vre_available,2.0
2025-01-01 01:00:00,2025,Shandong,3989.5708328278283,387.2247081674115,1.0,vre_available,2.0
2025-01-01 02:00:00,2025,Shandong,3537.5905901866217,304.4569139046327,1.0,vre_available,2.0
2025-01-01 03:00:00,2025,Shandong,3047.190601898628,225.89672841956505,1.0,vre_available,2.0
2025-01-01 04:00:00,2025,Shandong,2605.4752035531455,165.15228599232123,1.0,vre_available,2.0
2025-01-01 05:00:00,2025,Shandong,2174.1823103192037,115.00126474546501,1.0,vre_available,2.0
2025-01-01 06:00:00,2025,Shandong,1685.003234421006,69.07361387271328,1.0,vre_available,2.0
2025-01-01 07:00:00,2025,Shandong,1470.5822225430838,52.61254667297126,1.0,vre_available,2.0
2025-01-01 08:00:00,2025,Shandong,5482.774619924889,731.3267992132463,1.0,vre_available,2.0
2025-01-01 09:00:00,2025,Shandong,21349.98292916698,11089.34168166798,1.0,vre_available,2.0
2025-01-01 10:00:00,2025,Shandong,37529.579667124475,34265.58111374816,1.0,vre_available,2.0
2025-01-01 11:00:00,2025,Shandong,48917.30850208018,58215.12145806624,1.0,vre_available,2.0
2025-01-01 12:00:00,2025,Shandong,54461.179222104256,72158.04897975459,1.0,vre_available,2.0
2025-01-01 13:00:00,2025,Shandong,54291.651826497495,71709.51932463716,1.0,vre_available,2.0
2025-01-01 14:00:00,2025,Shandong,49686.73050771478,60060.8592675125,1.0,vre_available,2.0
2025-01-01 15:00:00,2025,Shandong,38778.12310689988,36583.417291935926,1.0,vre_available,2.0
2025-01-01 16:00:00,2025,Shandong,23676.155925566793,13637.447250589687,1.0,vre_available,2.0
2025-01-01 17:00:00,2025,Shandong,7531.85574586992,1380.1131310671158,1.0,vre_available,2.0
2025-01-01 18:00:00,2025,Shandong,0.0,0.0,1.0,vre_available,2.0
2025-01-01 19:00:00,2025,Shandong,297.23209916307883,2.149325137897113,1.0,vre_available,2.0
2025-01-01 20:00:00,2025,Shandong,335.45457178463516,2.7376513038503827,1.0,vre_available,2.0
2025-01-01 21:00:00,2025,Shandong,364.23564870968664,3.2275694717511536,1.0,vre_available,2.0
2025-01-01 22:00:00,2025,Shandong,330.9963090546981,2.665366916344152,1.0,vre_available,2.0
2025-01-01 23:00:00,2025,Shandong,256.4409452829213,1.5998727415484588,1.0,vre_available,2.0
2025-01-02 00:00:00,2025,Shandong,51.198387595994646,0.0637710060560086,1.0,vre_available,2.0
2025-01-02 01:00:00,2025,Shandong,61.703140477452834,0.09262436384153493,1.0,vre_available,2.0
2025-01-02 02:00:00,2025,Shandong,62.447352900732085,0.09487215555640474,1.0,vre_available,2.0
2025-01-02 03:00:00,2025,Shandong,65.95968652058681,0.10584439545426637,1.0,vre_available,2.0
2025-01-02 04:00:00,2025,Shandong,61.773470765229845,0.09283563382447456,1.0,vre_available,2.0
2025-01-02 05:00:00,2025,Shandong,46.30288698469549,0.0521587099112063,1.0,vre_available,2.0
2025-01-02 06:00:00,2025,Shandong,0.0,0.0,1.0,vre_available,2.0
2025-01-02 07:00:00,2025,Shandong,0.0,0.0,1.0,vre_available,2.0
2025-01-02 08:00:00,2025,Shandong,2765.7801123964564,186.09984000052296,1.0,vre_available,2.0
2025-01-02 09:00:00,2025,Shandong,16626.32341353876,6725.168173233574,1.0,vre_available,2.0
2025-01-02 10:00:00,2025,Shandong,31054.501321313077,23461.718523351345,1.0,vre_available,2.0
2025-01-02 11:00:00,2025,Shandong,41466.61063869964,41831.918094241686,1.0,vre_available,2.0
2025-01-02 12:00:00,2025,Shandong,47009.72403707886,53763.32307141683,1.0,vre_available,2.0
2025-01-02 13:00:00,2025,Shandong,46414.22053909399,52409.838785459695,1.0,vre_available,2.0
2025-01-02 14:00:00,2025,Shandong,43575.79181634429,46195.67057171629,1.0,vre_available,2.0
2025-01-02 15:00:00,2025,Shandong,36519.367393259105,32445.70330610538,1.0,vre_available,2.0
2025-01-02 16:00:00,2025,Shandong,23430.544831069157,13355.971251336317,1.0,vre_available,2.0
2025-01-02 17:00:00,2025,Shandong,8077.518278349666,1587.3277169324715,1.0,vre_available,2.0
2025-01-02 18:00:00,2025,Shandong,483.94974017849415,5.697852767490405,1.0,vre_available,2.0
2025-01-02 19:00:00,2025,Shandong,449.97539339533637,4.925929948477889,1.0,vre_available,2.0
2025-01-02 20:00:00,2025,Shandong,486.8073453836998,5.765340292007651,1.0,vre_available,2.0
2025-01-02 21:00:00,2025,Shandong,618.0498106691667,9.29303678543754,1.0,vre_available,2.0
2025-01-02 22:00:00,2025,Shandong,545.1529077632354,7.230150984470332,1.0,vre_available,2.0
2025-01-02 23:00:00,2025,Shandong,479.58778071687965,5.595603323051689,1.0,vre_available,2.0
2025-01-03 00:00:00,2025,Shandong,361.3922348331486,3.1773739766452223,1.0,vre_available,2.0
2025-01-03 01:00:00,2025,Shandong,81.37091124088914,0.16108275911952938,1.0,vre_available,2.0
2025-01-03 02:00:00,2025,Shandong,61.988246201818335,0.09348230222122861,1.0,vre_available,2.0
2025-01-03 03:00:00,2025,Shandong,60.88803886464634,0.09019338221575424,1.0,vre_available,2.0
2025-01-03 04:00:00,2025,Shandong,71.07126831781011,0.12288498829061498,1.0,vre_available,2.0
2025-01-03 05:00:00,2025,Shandong,78.76387840790969,0.1509262866612006,1.0,vre_available,2.0
2025-01-03 06:00:00,2025,Shandong,112.8254985817442,0.30968860341285376,1.0,vre_available,2.0
2025-01-03 07:00:00,2025,Shandong,126.91197974580439,0.39184646986559457,1.0,vre_available,2.0
2025-01-03 08:00:00,2025,Shandong,3300.087934257301,264.94865875331976,1.0,vre_available,2.0
2025-01-03 09:00:00,2025,Shandong,18084.605500253034,7956.622979264315,1.0,vre_available,2.0
2025-01-03 10:00:00,2025,Shandong,32810.50569332979,26190.0633459943,1.0,vre_available,2.0
2025-01-03 11:00:00,2025,Shandong,43018.326606250965,45021.26834654692,1.0,vre_available,2.0
2025-01-03 12:00:00,2025,Shandong,47393.24169103321,54644.131981057115,1.0,vre_available,2.0
2025-01-03 13:00:00,2025,Shandong,45885.941930442175,51223.58887773515,1.0,vre_available,2.0
2025-01-03 14:00:00,2025,Shandong,42401.2463742576,43738.90903119383,1.0,vre_available,2.0
2025-01-03 15:00:00,2025,Shandong,36492.064247571085,32397.206375624606,1.0,vre_available,2.0
2025-01-03 16:00:00,2025,Shandong,22768.1092302487,12611.438702982969,1.0,vre_available,2.0
2025-01-03 17:00:00,2025,Shandong,8189.695285437732,1631.7220685924779,1.0,vre_available,2.0
2025-01-03 18:00:00,2025,Shandong,181.6547058227849,0.8027937941184231,1.0,vre_available,2.0
2025-01-03 19:00:00,2025,Shandong,156.05309206936317,0.5924551205365518,1.0,vre_available,2.0
2025-01-03 20:00:00,2025,Shandong,146.12224150596003,0.5194495233544687,1.0,vre_available,2.0
2025-01-03 21:00:00,2025,Shandong,459.2207352626716,5.130428978997273,1.0,vre_available,2.0
2025-01-03 22:00:00,2025,Shandong,696.966896804045,11.817755578707198,1.0,vre_available,2.0
2025-01-03 23:00:00,2025,Shandong,998.3738177120276,24.2491805491104,1.0,vre_available,2.0
2025-01-04 00:00:00,2025,Shandong,1381.160364278921,46.40864776050151,1.0,vre_available,2.0
2025-01-04 01:00:00,2025,Shandong,1563.2036385725514,59.448625157144455,1.0,vre_available,2.0
2025-01-04 02:00:00,2025,Shandong,1645.5493279105003,65.87680255575985,1.0,vre_available,2.0
2025-01-04 03:00:00,2025,Shandong,1767.947556242359,76.04128671045942,1.0,vre_available,2.0
2025-01-04 04:00:00,2025,Shandong,1890.8196748830806,86.97830222852845,1.0,vre_available,2.0
2025-01-04 05:00:00,2025,Shandong,1926.3893663309868,90.28151647159403,1.0,vre_available,2.0
2025-01-04 06:00:00,2025,Shandong,1699.024739942573,70.22796861827477,1.0,vre_available,2.0
2025-01-04 07:00:00,2025,Shandong,1530.7363658432248,57.00480975356139,1.0,vre_available,2.0
2025-01-04 08:00:00,2025,Shandong,5223.644575880094,663.8316264548266,1.0,vre_available,2.0
2025-01-04 09:00:00,2025,Shandong,21430.661436407023,11173.310081407732,1.0,vre_available,2.0
2025-01-04 10:00:00,2025,Shandong,35376.075890862194,30445.98398763154,1.0,vre_available,2.0
2025-01-04 11:00:00,2025,Shandong,44585.42040451017,48361.129212281434,1.0,vre_available,2.0
2025-01-04 12:00:00,2025,Shandong,49036.74286968752,58499.73949456963,1.0,vre_available,2.0
2025-01-04 13:00:00,2025,Shandong,48489.06715140033,57200.30690847234,1.0,vre_available,2.0
2025-01-04 14:00:00,2025,Shandong,43629.426145536185,46309.45845692443,1.0,vre_available,2.0
2025-01-04 15:00:00,2025,Shandong,33039.49638067375,26556.909790717247,1.0,vre_available,2.0
2025-01-04 16:00:00,2025,Shandong,19875.096853205065,9610.128796636052,1.0,vre_available,2.0
2025-01-04 17:00:00,2025,Shandong,6660.148731805037,1079.141902677021,1.0,vre_available,2.0
2025-01-04 18:00:00,2025,Shandong,1787.7218717575163,77.75182790579156,1.0,vre_available,2.0
2025-01-04 19:00:00,2025,Shandong,1996.810713356454,97.00285061168795,1.0,vre_available,2.0
2025-01-04 20:00:00,2025,Shandong,1933.285616515505,90.92906816638107,1.0,vre_available,2.0
2025-01-04 21:00:00,2025,Shandong,1763.9017948392484,75.69366000028404,1.0,vre_available,2.0
2025-01-04 22:00:00,2025,Shandong,1759.0785337598477,75.28026836034334,1.0,vre_available,2.0
2025-01-04 23:00:00,2025,Shandong,1884.569071353048,86.40419326090692,1.0,vre_available,2.0
2025-01-05 00:00:00,2025,Shandong,2027.2910619953427,99.98685589102911,1.0,vre_available,2.0
2025-01-05 01:00:00,2025,Shandong,1994.1741057830914,96.74685278883592,1.0,vre_available,2.0
2025-01-05 02:00:00,2025,Shandong,2317.359336487385,130.64640531187734,1.0,vre_available,2.0
2025-01-05 03:00:00,2025,Shandong,2789.707789545812,189.33379108928656,1.0,vre_available,2.0
2025-01-05 04:00:00,2025,Shandong,3063.822734440714,228.36943092888788,1.0,vre_available,2.0
2025-01-05 05:00:00,2025,Shandong,3183.54848669445,246.5662546493115,1.0,vre_available,2.0
2025-01-05 06:00:00,2025,Shandong,2838.0794408021693,195.95655515386326,1.0,vre_available,2.0
2025-01-05 07:00:00,2025,Shandong,2888.2257982296082,202.9424909010968,1.0,vre_available,2.0
2025-01-05 08:00:00,2025,Shandong,3071.302630526659,229.4858563242116,1.0,vre_available,2.0
2025-01-05 09:00:00,2025,Shandong,4687.867003904783,534.6397746662755,1.0,vre_available,2.0
2025-01-05 10:00:00,2025,Shandong,7395.702685136086,1330.667617802929,1.0,vre_available,2.0
2025-01-05 11:00:00,2025,Shandong,8855.22623257338,1907.699749997321,1.0,vre_available,2.0
2025-01-05 12:00:00,2025,Shandong,10063.676525363733,2463.9054523568084,1.0,vre_available,2.0
2025-01-05 13:00:00,2025,Shandong,10381.482894599474,2621.9806737965455,1.0,vre_available,2.0
2025-01-05 14:00:00,2025,Shandong,9906.805261825099,2387.690069112605,1.0,vre_available,2.0
2025-01-05 15:00:00,2025,Shandong,9030.04969521907,1983.7684620901634,1.0,vre_available,2.0
2025-01-05 16:00:00,2025,Shandong,6965.198873898,1180.2601476056825,1.0,vre_available,2.0
2025-01-05 17:00:00,2025,Shandong,4956.757305857183,597.7313185198672,1.0,vre_available,2.0
2025-01-05 18:00:00,2025,Shandong,4318.9266962432175,453.79777977975397,1.0,vre_available,2.0
2025-01-05 19:00:00,2025,Shandong,4884.114074588826,580.3397236397384,1.0,vre_available,2.0
2025-01-05 20:00:00,2025,Shandong,4994.898503049781,606.9655417384033,1.0,vre_available,2.0
2025-01-05 21:00:00,2025,Shandong,5194.737765998066,656.504880074779,1.0,vre_available,2.0
2025-01-05 22:00:00,2025,Shandong,4756.28456992681,550.3593666533765,1.0,vre_available,2.0
2025-01-05 23:00:00,2025,Shandong,4786.754474336539,557.4334226499882,1.0,vre_available,2.0
2025-01-06 00:00:00,2025,Shandong,4902.070228518326,584.614736358218,1.0,vre_available,2.0
2025-01-06 01:00:00,2025,Shandong,5109.850796239458,635.224352643122,1.0,vre_available,2.0
2025-01-06 02:00:00,2025,Shandong,5162.70532020158,648.4333967051347,1.0,vre_available,2.0
2025-01-06 03:00:00,2025,Shandong,5657.223521765727,778.6053394741513,1.0,vre_available,2.0
2025-01-06 04:00:00,2025,Shandong,5853.253962102073,833.4996779613313,1.0,vre_available,2.0
2025-01-06 05:00:00,2025,Shandong,5860.592403380178,835.5909669361139,1.0,vre_available,2.0
2025-01-06 06:00:00,2025,Shandong,5142.1511812822355,643.2804940667971,1.0,vre_available,2.0
2025-01-06 07:00:00,2025,Shandong,5117.683797586651,637.1733437577554,1.0,vre_available,2.0
2025-01-06 08:00:00,2025,Shandong,4922.777787657672,589.5642833517038,1.0,vre_available,2.0
2025-01-06 09:00:00,2025,Shandong,4350.3902426111545,460.433732043207,1.0,vre_available,2.0
2025-01-06 10:00:00,2025,Shandong,6417.54792998658,1001.9566744976821,1.0,vre_available,2.0
2025-01-06 11:00:00,2025,Shandong,7978.856687971557,1548.7881957770248,1.0,vre_available,2.0
2025-01-06 12:00:00,2025,Shandong,7999.091610123757,1556.6538210128833,1.0,vre_available,2.0
2025-01-06 13:00:00,2025,Shandong,8886.191229692155,1921.064783749888,1.0,vre_available,2.0
2025-01-06 14:00:00,2025,Shandong,7966.9560483219775,1544.1715381815245,1.0,vre_available,2.0
2025-01-06 15:00:00,2025,Shandong,6503.672133361771,1029.0298651567148,1.0,vre_available,2.0
2025-01-06 16:00:00,2025,Shandong,5739.901564198708,801.5296456841533,1.0,vre_available,2.0
2025-01-06 17:00:00,2025,Shandong,5631.340083508587,771.4969477755782,1.0,vre_available,2.0
2025-01-06 18:00:00,2025,Shandong,5876.385414678811,840.1005036879722,1.0,vre_available,2.0
2025-01-06 19:00:00,2025,Shandong,6324.70289496228,973.1750346189266,1.0,vre_available,2.0
2025-01-06 20:00:00,2025,Shandong,6676.736383370571,1084.5239810191285,1.0,vre_available,2.0
2025-01-06 21:00:00,2025,Shandong,6791.778846870449,1122.219401802337,1.0,vre_available,2.0
2025-01-06 22:00:00,2025,Shandong,6929.393925555412,1168.1569652709816,1.0,vre_available,2.0
2025-01-06 23:00:00,2025,Shandong,7338.03996767932,1309.9986453609408,1.0,vre_available,2.0
2025-01-07 00:00:00,2025,Shandong,8264.86807088693,1661.8145295606737,1.0,vre_available,2.0
2025-01-07 01:00:00,2025,Shandong,10016.140262226416,2440.6836734837207,1.0,vre_available,2.0
2025-01-07 02:00:00,2025,Shandong,11701.0282146483,3330.878213595638,1.0,vre_available,2.0
2025-01-07 03:00:00,2025,Shandong,13401.533915269538,4369.37903320077,1.0,vre_available,2.0
2025-01-07 04:00:00,2025,Shandong,15283.57467992045,5682.7766536138915,1.0,vre_available,2.0
2025-01-07 05:00:00,2025,Shandong,16538.71210551864,6654.479255607266,1.0,vre_available,2.0
2025-01-07 06:00:00,2025,Shandong,15621.455093010476,5936.81710960446,1.0,vre_available,2.0
2025-01-07 07:00:00,2025,Shandong,16420.856101793273,6559.976619041474,1.0,vre_available,2.0
2025-01-07 08:00:00,2025,Shandong,16804.319808322914,6869.934194858081,1.0,vre_available,2.0
2025-01-07 09:00:00,2025,Shandong,17041.687999396447,7065.386443493344,1.0,vre_available,2.0
2025-01-07 10:00:00,2025,Shandong,18209.00249190556,8066.460500318484,1.0,vre_available,2.0
2025-01-07 11:00:00,2025,Shandong,20426.360764667716,10150.622970623179,1.0,vre_available,2.0
2025-01-07 12:00:00,2025,Shandong,23509.782771349033,13446.459044150966,1.0,vre_available,2.0
2025-01-07 13:00:00,2025,Shandong,25029.11628925805,15240.58835481586,1.0,vre_available,2.0
2025-01-07 14:00:00,2025,Shandong,25738.707529008374,16116.998696680545,1.0,vre_available,2.0
2025-01-07 15:00:00,2025,Shandong,24597.304663873103,14719.252029683308,1.0,vre_available,2.0
2025-01-07 16:00:00,2025,Shandong,22795.90683101173,12642.252130550978,1.0,vre_available,2.0
2025-01-07 17:00:00,2025,Shandong,20952.211890504364,10679.980402350111,1.0,vre_available,2.0
2025-01-07 18:00:00,2025,Shandong,18397.35463356956,8234.200939531484,1.0,vre_available,2.0
2025-01-07 19:00:00,2025,Shandong,18297.51366888432,8145.070755592565,1.0,vre_available,2.0
2025-01-07 20:00:00,2025,Shandong,18205.894282436406,8063.706905326045,1.0,vre_available,2.0
2025-01-07 21:00:00,2025,Shandong,18005.090239826444,7886.80867616226,1.0,vre_available,2.0
2025-01-07 22:00:00,2025,Shandong,17804.768403920076,7712.29012483888,1.0,vre_available,2.0
2025-01-07 23:00:00,2025,Shandong,17584.723747229997,7522.839580095773,1.0,vre_available,2.0
2025-01-08 00:00:00,2025,Shandong,17404.58566620427,7369.500941297696,1.0,vre_available,2.0
2025-01-08 01:00:00,2025,Shandong,17148.018506797864,7153.829544164118,1.0,vre_available,2.0
2025-01-08 02:00:00,2025,Shandong,16608.073154726448,6710.412211297195,1.0,vre_available,2.0
2025-01-08 03:00:00,2025,Shandong,15574.28328814914,5901.016661415732,1.0,vre_available,2.0
2025-01-08 04:00:00,2025,Shandong,14838.720436298787,5356.777481070845,1.0,vre_available,2.0
2025-01-08 05:00:00,2025,Shandong,14076.408867167629,4820.526190501889,1.0,vre_available,2.0
2025-01-08 06:00:00,2025,Shandong,12939.394561027091,4073.226990127129,1.0,vre_available,2.0
2025-01-08 07:00:00,2025,Shandong,11898.958252100143,3444.518981987498,1.0,vre_available,2.0
2025-01-08 08:00:00,2025,Shandong,14586.332457350436,5176.103081985405,1.0,vre_available,2.0
2025-01-08 09:00:00,2025,Shandong,30807.32473383171,23089.720383374508,1.0,vre_available,2.0
2025-01-08 10:00:00,2025,Shandong,45618.21135738195,50627.58446511524,1.0,vre_available,2.0
2025-01-08 11:00:00,2025,Shandong,55446.177257252,74791.78854048903,1.0,vre_available,2.0
2025-01-08 12:00:00,2025,Shandong,60904.52406330007,90242.22783900012,1.0,vre_available,2.0
2025-01-08 13:00:00,2025,Shandong,60528.27466019836,89130.69441901227,1.0,vre_available,2.0
2025-01-08 14:00:00,2025,Shandong,53975.676954001545,70877.25616691641,1.0,vre_available,2.0
2025-01-08 15:00:00,2025,Shandong,41241.93025682807,41379.826727785876,1.0,vre_available,2.0
2025-01-08 16:00:00,2025,Shandong,27442.40260227007,18321.244218361247,1.0,vre_available,2.0
2025-01-08 17:00:00,2025,Shandong,12387.025539810043,3732.8863423743105,1.0,vre_available,2.0
2025-01-08 18:00:00,2025,Shandong,4782.743553835754,556.4996440597805,1.0,vre_available,2.0
2025-01-08 19:00:00,2025,Shandong,4451.126317911024,482.00388565377375,1.0,vre_available,2.0
2025-01-08 20:00:00,2025,Shandong,4404.683844021434,471.9980274373428,1.0,vre_available,2.0
2025-01-08 21:00:00,2025,Shandong,4049.670086808884,398.97895552145326,1.0,vre_available,2.0
2025-01-08 22:00:00,2025,Shandong,3559.2508120650664,308.1966305874959,1.0,vre_available,2.0
2025-01-08 23:00:00,2025,Shandong,3131.396662983928,238.55409151121114,1.0,vre_available,2.0
2025-01-09 00:00:00,2025,Shandong,2682.831253298036,175.10454338080464,1.0,vre_available,2.0
2025-01-09 01:00:00,2025,Shandong,2258.790538542688,124.1259600819682,1.0,vre_available,2.0
2025-01-09 02:00:00,2025,Shandong,2036.4116410878153,100.88854130102443,1.0,vre_available,2.0
2025-01-09 03:00:00,2025,Shandong,2000.1520322717352,97.32775735902864,1.0,vre_available,2.0
2025-01-09 04:00:00,2025,Shandong,1914.0895339414965,89.13231737063086,1.0,vre_available,2.0
2025-01-09 05:00:00,2025,Shandong,1753.3013048632074,74.78660402681737,1.0,vre_available,2.0
2025-01-09 06:00:00,2025,Shandong,1495.1591398145183,54.38580244683394,1.0,vre_available,2.0
2025-01-09 07:00:00,2025,Shandong,1566.0412442974268,59.66464930625809,1.0,vre_available,2.0
2025-01-09 08:00:00,2025,Shandong,4950.537422992185,596.232158507288,1.0,vre_available,2.0
2025-01-09 09:00:00,2025,Shandong,19723.711669948847,9464.288952841904,1.0,vre_available,2.0
2025-01-09 10:00:00,2025,Shandong,34628.431764653535,29172.681369606253,1.0,vre_available,2.0
2025-01-09 11:00:00,2025,Shandong,46504.79556365418,52614.58871632795,1.0,vre_available,2.0
2025-01-09 12:00:00,2025,Shandong,52958.894051935116,68232.06498081992,1.0,vre_available,2.0
2025-01-09 13:00:00,2025,Shandong,53302.742839059974,69120.96865075569,1.0,vre_available,2.0
2025-01-09 14:00:00,2025,Shandong,49563.26713703535,59762.74735177146,1.0,vre_available,2.0
2025-01-09 15:00:00,2025,Shandong,40607.58294104501,40116.679689548575,1.0,vre_available,2.0
2025-01-09 16:00:00,2025,Shandong,27177.082390493895,17968.687790707012,1.0,vre_available,2.0
2025-01-09 17:00:00,2025,Shandong,10508.277148121211,2686.418921709104,1.0,vre_available,2.0
2025-01-09 18:00:00,2025,Shandong,94.56346724053424,0.21754919266288456,1.0,vre_available,2.0
2025-01-09 19:00:00,2025,Shandong,373.06240468045957,3.3858964445314506,1.0,vre_available,2.0
2025-01-09 20:00:00,2025,Shandong,527.5432450508147,6.7705949622862125,1.0,vre_available,2.0
2025-01-09 21:00:00,2025,Shandong,599.4065434316994,8.740849850962157,1.0,vre_available,2.0
2025-01-09 22:00:00,2025,Shandong,642.0454321593757,10.028644161819441,1.0,vre_available,2.0
2025-01-09 23:00:00,2025,Shandong,649.1999368507438,10.253393825521723,1.0,vre_available,2.0
2025-01-10 00:00:00,2025,Shandong,434.19629594563656,4.586516173448152,1.0,vre_available,2.0
2025-01-10 01:00:00,2025,Shandong,89.73349078227946,0.19589341012710612,1.0,vre_available,2.0
2025-01-10 02:00:00,2025,Shandong,104.90978740567004,0.26775815986488016,1.0,vre_available,2.0
2025-01-10 03:00:00,2025,Shandong,339.2498032855837,2.7999476391480456,1.0,vre_available,2.0
2025-01-10 04:00:00,2025,Shandong,403.45017353429853,3.9599574007211253,1.0,vre_available,2.0
2025-01-10 05:00:00,2025,Shandong,386.38781404654844,3.632097875089276,1.0,vre_available,2.0
2025-01-10 06:00:00,2025,Shandong,95.9572575641786,0.22400945822607168,1.0,vre_available,2.0
2025-01-10 07:00:00,2025,Shandong,118.40086111801378,0.3410518603014937,1.0,vre_available,2.0
2025-01-10 08:00:00,2025,Shandong,2824.575787032605,194.0962588836218,1.0,vre_available,2.0
2025-01-10 09:00:00,2025,Shandong,17813.285356420827,7719.670273517163,1.0,vre_available,2.0
2025-01-10 10:00:00,2025,Shandong,31960.359554878974,24850.436056432667,1.0,vre_available,2.0
2025-01-10 11:00:00,2025,Shandong,39872.57050892561,38677.569058399386,1.0,vre_available,2.0
2025-01-10 12:00:00,2025,Shandong,40872.75690480254,40642.326959230326,1.0,vre_available,2.0
2025-01-10 13:00:00,2025,Shandong,40534.25486975474,39971.92727960365,1.0,vre_available,2.0
2025-01-10 14:00:00,2025,Shandong,38919.84064609169,36851.29954358186,1.0,vre_available,2.0
2025-01-10 15:00:00,2025,Shandong,34722.48119372379,29331.360220565,1.0,vre_available,2.0
2025-01-10 16:00:00,2025,Shandong,21886.968992936712,11654.186027063088,1.0,vre_available,2.0
2025-01-10 17:00:00,2025,Shandong,7783.902137554658,1474.026988133674,1.0,vre_available,2.0
2025-01-10 18:00:00,2025,Shandong,1034.059634564107,26.013684672238217,1.0,vre_available,2.0
2025-01-10 19:00:00,2025,Shandong,1023.2429031135935,25.472301303530685,1.0,vre_available,2.0
2025-01-10 20:00:00,2025,Shandong,1093.3610740219335,29.08291385284945,1.0,vre_available,2.0
2025-01-10 21:00:00,2025,Shandong,1280.3130808436981,39.87889042261102,1.0,vre_available,2.0
2025-01-10 22:00:00,2025,Shandong,1604.3239858525458,62.6173744936657,1.0,vre_available,2.0
2025-01-10 23:00:00,2025,Shandong,2263.928855834774,124.69132813286585,1.0,vre_available,2.0
2025-01-11 00:00:00,2025,Shandong,3037.011395783544,224.39002340563178,1.0,vre_available,2.0
2025-01-11 01:00:00,2025,Shandong,3867.306463158267,363.85460741736057,1.0,vre_available,2.0
2025-01-11 02:00:00,2025,Shandong,4304.597236324689,450.7915283807492,1.0,vre_available,2.0
2025-01-11 03:00:00,2025,Shandong,4332.438892779816,456.64172560434287,1.0,vre_available,2.0
2025-01-11 04:00:00,2025,Shandong,4274.14601399949,444.43618382136896,1.0,vre_available,2.0
2025-01-11 05:00:00,2025,Shandong,4543.992197996495,502.3262282977432,1.0,vre_available,2.0
2025-01-11 06:00:00,2025,Shandong,3899.6967881719515,369.9750030085503,1.0,vre_available,2.0
2025-01-11 07:00:00,2025,Shandong,3954.8616082028684,380.5163152925053,1.0,vre_available,2.0
2025-01-11 08:00:00,2025,Shandong,6055.624177867332,892.1307920819767,1.0,vre_available,2.0
2025-01-11 09:00:00,2025,Shandong,13688.640909753021,4558.598703505944,1.0,vre_available,2.0
2025-01-11 10:00:00,2025,Shandong,22037.914854022732,11815.489059405292,1.0,vre_available,2.0
2025-01-11 11:00:00,2025,Shandong,26624.135860818355,17244.94217260913,1.0,vre_available,2.0
2025-01-11 12:00:00,2025,Shandong,29108.990085412028,20614.128416547173,1.0,vre_available,2.0
2025-01-11 13:00:00,2025,Shandong,26097.303490102055,16569.21651252895,1.0,vre_available,2.0
2025-01-11 14:00:00,2025,Shandong,22817.00683463783,12665.666423393684,1.0,vre_available,2.0
2025-01-11 15:00:00,2025,Shandong,15392.170458356317,5763.820261096635,1.0,vre_available,2.0
2025-01-11 16:00:00,2025,Shandong,11200.958720597842,3052.256970649275,1.0,vre_available,2.0
2025-01-11 17:00:00,2025,Shandong,5810.637104960309,821.4066355911442,1.0,vre_available,2.0
2025-01-11 18:00:00,2025,Shandong,2709.233442678132,178.56796797881876,1.0,vre_available,2.0
2025-01-11 19:00:00,2025,Shandong,3108.4544527052044,235.07135848516222,1.0,vre_available,2.0
2025-01-11 20:00:00,2025,Shandong,3074.1779382609366,229.9157399301908,1.0,vre_available,2.0
2025-01-11 21:00:00,2025,Shandong,3133.699924239421,238.9051517741119,1.0,vre_available,2.0
2025-01-11 22:00:00,2025,Shandong,3113.3103813818716,235.80637414493998,1.0,vre_available,2.0
2025-01-11 23:00:00,2025,Shandong,3149.762311207582,241.36053788336784,1.0,vre_available,2.0
2025-01-12 00:00:00,2025,Shandong,3039.095618383565,224.69811525973955,1.0,vre_available,2.0
2025-01-12 01:00:00,2025,Shandong,3212.27204936052,251.03561400958299,1.0,vre_available,2.0
2025-01-12 02:00:00,2025,Shandong,3381.58642924,278.19651465929354,1.0,vre_available,2.0
2025-01-12 03:00:00,2025,Shandong,3633.442786072266,321.17915617958187,1.0,vre_available,2.0
2025-01-12 04:00:00,2025,Shandong,3661.316558648923,326.1258772446967,1.0,vre_available,2.0
2025-01-12 05:00:00,2025,Shandong,3559.1469197335427,308.178638711734,1.0,vre_available,2.0
2025-01-12 06:00:00,2025,Shandong,2892.6577447087147,203.56579420433624,1.0,vre_available,2.0
2025-01-12 07:00:00,2025,Shandong,2592.27056061406,163.48253236295784,1.0,vre_available,2.0
2025-01-12 08:00:00,2025,Shandong,5414.572643903417,713.2455492875539,1.0,vre_available,2.0
2025-01-12 09:00:00,2025,Shandong,20235.54808883815,9961.864832375373,1.0,vre_available,2.0
2025-01-12 10:00:00,2025,Shandong,36455.99161556431,32333.18835320832,1.0,vre_available,2.0
2025-01-12 11:00:00,2025,Shandong,46269.930933034375,52084.48847400303,1.0,vre_available,2.0
2025-01-12 12:00:00,2025,Shandong,52328.69906838579,66617.84454759158,1.0,vre_available,2.0
