snapshot,province,load_mw,min_output_floor_mw,thermal_stage1_mw,min_output_deficit_mw,min_output_binding,vre_stage1_mw,vre_curtailment_total_mw,thermal_stage2_mw,vre_stage2_mw,onwind_stage1_mw,onwind_curtailment_mw,onwind_stage2_mw,offwind_stage1_mw,offwind_curtailment_mw,offwind_stage2_mw,solar_stage1_mw,solar_curtailment_mw,solar_stage2_mw
2035-01-01 10:00:00,Shandong,110023.88479255079,11002.38847925508,71545.8613905108,0.0,False,136017.5285823544,0.0,71545.8613905108,136017.5285823544,1400.3136805724494,0.0,1400.3136805724494,1319.6416925307763,0.0,1319.6416925307763,133297.57320925116,0.0,133297.57320925116
2035-01-01 11:00:00,Shandong,116417.56825698615,11641.756825698616,46224.34762681469,0.0,False,177161.62676700033,0.0,46224.34762681469,177161.62676700033,1686.424918576618,0.0,1686.424918576618,1468.4645319570661,0.0,1468.4645319570661,174006.73731646664,0.0,174006.73731646664
2035-01-01 12:00:00,Shandong,109152.01886558227,10915.201886558229,31247.576664056854,0.0,False,197211.82230758187,0.0,31247.576664056854,197211.82230758187,1229.135233175161,0.0,1229.135233175161,1652.4538997108327,0.0,1652.4538997108327,194330.23317469587,0.0,194330.23317469587
2035-01-01 13:00:00,Shandong,106245.79910902077,10624.579910902077,29338.87715431054,0.0,False,196517.69132345877,0.0,29338.87715431054,196517.69132345877,0.0,0.0,0.0,1622.5700501954832,0.0,1622.5700501954832,194895.1212732633,0.0,194895.1212732633
2035-01-01 14:00:00,Shandong,107117.66503598925,10711.766503598927,38051.119715470435,0.0,False,179725.39099467598,0.0,38051.119715470435,179725.39099467598,0.0,0.0,0.0,1225.8218523710452,0.0,1225.8218523710452,178499.56914230494,0.0,178499.56914230494
2035-01-01 15:00:00,Shandong,107408.28701164536,10740.828701164537,64290.519485607336,0.0,False,140188.9707547253,0.0,64290.519485607336,140188.9707547253,0.0,0.0,0.0,793.4647408643024,0.0,793.4647408643024,139395.506013861,0.0,139395.506013861
2035-01-01 16:00:00,Shandong,108134.84195078572,10813.484195078572,112260.4104722217,0.0,False,85564.2426742401,0.0,112260.4104722217,85564.2426742401,0.0,0.0,0.0,424.36709752208384,0.0,424.36709752208384,85139.87557671801,0.0,85139.87557671801
2035-01-01 17:00:00,Shandong,154842.98001394345,15484.298001394345,127954.50544028377,0.0,False,27155.07436213871,0.0,127954.50544028377,27155.07436213871,0.0,0.0,0.0,0.0,0.0,0.0,27155.07436213871,0.0,27155.07436213871
2035-01-01 18:00:00,Shandong,166352.01886558227,16635.20188655823,152662.32071387907,0.0,False,0.0,0.0,152662.32071387907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-01 19:00:00,Shandong,175196.64470666365,17519.664470666365,159773.7259309562,0.0,False,1134.9951923649933,0.0,159773.7259309562,1134.9951923649933,1134.9951923649933,0.0,1134.9951923649933,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-01 20:00:00,Shandong,168507.0441969008,16850.70441969008,158960.89425930372,0.0,False,1280.9495813468318,0.0,158960.89425930372,1280.9495813468318,1280.9495813468318,0.0,1280.9495813468318,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-01 21:00:00,Shandong,160946.46345459548,16094.646345459549,158890.53239362952,0.0,False,1390.851536604229,0.0,158890.53239362952,1390.851536604229,1390.851536604229,0.0,1390.851536604229,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-01 22:00:00,Shandong,150779.75425784857,15077.975425784858,157491.0311867016,0.0,False,1263.9254845304226,0.0,157491.0311867016,1263.9254845304226,1263.9254845304226,0.0,1263.9254845304226,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-01 23:00:00,Shandong,140908.1967761167,14090.819677611671,149847.39787580853,0.0,False,979.232165363546,0.0,149847.39787580853,979.232165363546,979.232165363546,0.0,979.232165363546,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-02 00:00:00,Shandong,111984.93279697857,11198.493279697857,127350.66056988985,0.0,False,354.0312260409132,0.0,127350.66056988985,354.0312260409132,0.0,0.0,0.0,354.0312260409132,0.0,354.0312260409132,0.0,0.0,0.0
2035-01-02 01:00:00,Shandong,110737.93713679431,11073.793713679432,124294.87954934564,0.0,False,426.6704628420671,0.0,124294.87954934564,426.6704628420671,0.0,0.0,0.0,426.6704628420671,0.0,426.6704628420671,0.0,0.0,0.0
2035-01-02 02:00:00,Shandong,109630.18716613794,10963.018716613795,123273.8064289681,0.0,False,431.8165601801368,0.0,123273.8064289681,431.8165601801368,0.0,0.0,0.0,431.8165601801368,0.0,431.8165601801368,0.0,0.0,0.0
2035-01-02 03:00:00,Shandong,107137.57516563656,10713.757516563657,123273.80646471251,0.0,False,456.10396949987785,0.0,123273.80646471251,456.10396949987785,0.0,0.0,0.0,456.10396949987785,0.0,456.10396949987785,0.0,0.0,0.0
2035-01-02 04:00:00,Shandong,104784.13139334643,10478.413139334643,123273.80645742925,0.0,False,427.1567368058126,0.0,123273.80645742925,427.1567368058126,0.0,0.0,0.0,427.1567368058126,0.0,427.1567368058126,0.0,0.0,0.0
2035-01-02 05:00:00,Shandong,109908.36871679965,10990.836871679967,123273.80646582377,0.0,False,320.1793128796485,0.0,123273.80646582377,320.1793128796485,0.0,0.0,0.0,320.1793128796485,0.0,320.1793128796485,0.0,0.0,0.0
2035-01-02 06:00:00,Shandong,113509.87992290227,11350.987992290227,123273.80646077299,0.0,False,0.0,0.0,123273.80646077299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-02 07:00:00,Shandong,121402.12578238679,12140.21257823868,123273.80684355582,0.0,False,0.0,0.0,123273.80684355582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-02 08:00:00,Shandong,128355.07264970132,12835.507264970132,123273.80680681192,0.0,False,9971.641258482627,0.0,123273.80680681192,9971.641258482627,0.0,0.0,0.0,0.0,0.0,0.0,9971.641258482627,0.0,9971.641258482627
2035-01-02 09:00:00,Shandong,96880.49269538053,9688.049269538053,118179.03110780136,0.0,False,60204.8957658358,0.0,118179.03110780136,60204.8957658358,0.0,0.0,0.0,545.2550236933781,0.0,545.2550236933781,59659.64074214242,0.0,59659.64074214242
2035-01-02 10:00:00,Shandong,102140.2900893827,10214.02900893827,92583.86517484451,0.0,False,112351.12173253423,0.0,92583.86517484451,112351.12173253423,0.0,0.0,0.0,811.457795830824,0.0,811.457795830824,111539.66393670341,0.0,111539.66393670341
2035-01-02 11:00:00,Shandong,108232.55005109002,10823.255005109002,68721.2375830578,0.0,False,149933.44008176075,0.0,68721.2375830578,149933.44008176075,0.0,0.0,0.0,901.059112795008,0.0,901.059112795008,149032.38096896574,0.0,149032.38096896574
2035-01-02 12:00:00,Shandong,101309.5273673317,10130.95273673317,44562.976920892266,0.0,False,169967.78096050236,0.0,44562.976920892266,169967.78096050236,0.0,0.0,0.0,1004.2843716473072,0.0,1004.2843716473072,168963.49658885505,0.0,168963.49658885505
2035-01-02 13:00:00,Shandong,98540.31829382834,9854.031829382835,43791.91355892776,0.0,False,167818.16092377255,0.0,43791.91355892776,167818.16092377255,0.0,0.0,0.0,998.8232956113609,0.0,998.8232956113609,166819.33762816119,0.0,166819.33762816119
2035-01-02 14:00:00,Shandong,99371.08101587932,9937.108101587932,53560.31554337801,0.0,False,157569.3523049597,0.0,53560.31554337801,157569.3523049597,0.0,0.0,0.0,966.975721628247,0.0,966.975721628247,156602.37658333144,0.0,156602.37658333144
2035-01-02 15:00:00,Shandong,99648.00192322972,9964.800192322973,76391.62131768759,0.0,False,132082.55023295656,0.0,76391.62131768759,132082.55023295656,0.0,0.0,0.0,871.2188986300241,0.0,871.2188986300241,131211.33133432653,0.0,131211.33133432653
2035-01-02 16:00:00,Shandong,100340.30419160548,10034.030419160548,96889.75620432878,0.0,False,84886.00298047077,0.0,96889.75620432878,84886.00298047077,931.8633623386329,0.0,931.8633623386329,748.7488488726057,0.0,748.7488488726057,83205.39076925954,0.0,83205.39076925954
2035-01-02 17:00:00,Shandong,145065.95258371072,14506.595258371073,123273.8153005938,0.0,False,29454.95503968641,0.0,123273.8153005938,29454.95503968641,1171.7642839891016,0.0,1171.7642839891016,558.1819652884296,0.0,558.1819652884296,27725.00879040888,0.0,27725.00879040888
2035-01-02 18:00:00,Shandong,158442.59682916253,15844.259682916254,129346.45557117632,0.0,False,2111.1951035359634,0.0,129346.45557117632,2111.1951035359634,1523.3838813956952,0.0,1523.3838813956952,587.8112221402681,0.0,587.8112221402681,0.0,0.0,0.0
2035-01-02 19:00:00,Shandong,166898.51965847064,16689.851965847065,136582.63148508695,0.0,False,1949.9195891063414,0.0,136582.63148508695,1949.9195891063414,1432.5511682444744,0.0,1432.5511682444744,517.368420861867,0.0,517.368420861867,0.0,0.0,0.0
2035-01-02 20:00:00,Shandong,160521.16058693727,16052.116058693728,131356.21294379252,0.0,False,2084.8986385127423,0.0,131356.21294379252,2084.8986385127423,1580.1828171811605,0.0,1580.1828171811605,504.71582133158165,0.0,504.71582133158165,0.0,0.0,0.0
2035-01-02 21:00:00,Shandong,153281.06014315356,15328.106014315357,128016.71841938312,0.0,False,2649.7153992228805,0.0,128016.71841938312,2649.7153992228805,2002.829068867121,0.0,2002.829068867121,646.8863303557598,0.0,646.8863303557598,0.0,0.0,0.0
2035-01-02 22:00:00,Shandong,143603.32178220508,14360.33217822051,127184.06557811346,0.0,False,2460.85843851836,0.0,127184.06557811346,2460.85843851836,1614.0890159024145,0.0,1614.0890159024145,846.7694226159454,0.0,846.7694226159454,0.0,0.0,0.0
2035-01-02 23:00:00,Shandong,134205.75523853148,13420.57552385315,125584.01602744959,0.0,False,2207.751575888955,0.0,125584.01602744959,2207.751575888955,1367.108397189551,0.0,1367.108397189551,840.643178699404,0.0,840.643178699404,0.0,0.0,0.0
2035-01-03 00:00:00,Shandong,105792.26993998841,10579.226993998842,123273.81535892298,0.0,False,1698.3796084721723,0.0,123273.81535892298,1698.3796084721723,987.3460370441675,0.0,987.3460370441675,711.0335714280048,0.0,711.0335714280048,0.0,0.0,0.0
2035-01-03 01:00:00,Shandong,104653.13495519586,10465.313495519586,123273.80641494092,0.0,False,562.670930071922,0.0,123273.80641494092,562.670930071922,0.0,0.0,0.0,562.670930071922,0.0,562.670930071922,0.0,0.0,0.0
2035-01-03 02:00:00,Shandong,103608.2895113683,10360.828951136831,123273.80641405328,0.0,False,428.64188602096954,0.0,123273.80641405328,428.64188602096954,0.0,0.0,0.0,428.64188602096954,0.0,428.64188602096954,0.0,0.0,0.0
2035-01-03 03:00:00,Shandong,101252.995226811,10125.299522681102,123273.80640323939,0.0,False,421.0340704938023,0.0,123273.80640323939,421.0340704938023,0.0,0.0,0.0,421.0340704938023,0.0,421.0340704938023,0.0,0.0,0.0
2035-01-03 04:00:00,Shandong,99027.49408932401,9902.749408932403,123273.80638722115,0.0,False,491.45000709878957,0.0,123273.80638722115,491.45000709878957,0.0,0.0,0.0,491.45000709878957,0.0,491.45000709878957,0.0,0.0,0.0
2035-01-03 05:00:00,Shandong,103868.30426179586,10386.830426179586,123273.80638845396,0.0,False,544.6435783817332,0.0,123273.80638845396,544.6435783817332,0.0,0.0,0.0,544.6435783817332,0.0,544.6435783817332,0.0,0.0,0.0
2035-01-03 06:00:00,Shandong,107265.85051095669,10726.58505109567,123273.80638672886,0.0,False,780.1760202214019,0.0,123273.80638672886,780.1760202214019,0.0,0.0,0.0,780.1760202214019,0.0,780.1760202214019,0.0,0.0,0.0
2035-01-03 07:00:00,Shandong,114722.16499275986,11472.216499275986,123273.80638237053,0.0,False,877.582523081529,0.0,123273.80638237053,877.582523081529,0.0,0.0,0.0,877.582523081529,0.0,877.582523081529,0.0,0.0,0.0
2035-01-03 08:00:00,Shandong,120377.06331745975,12037.706331745976,123273.80633921473,0.0,False,12480.018405916964,0.0,123273.80633921473,12480.018405916964,1068.0762436908524,0.0,1068.0762436908524,1091.442402994736,0.0,1091.442402994736,10320.499759231376,0.0,10320.499759231376
2035-01-03 09:00:00,Shandong,85798.42618101617,8579.842618101617,101351.00776385612,0.0,False,65865.27940823785,0.0,101351.00776385612,65865.27940823785,909.7714665877822,0.0,909.7714665877822,1280.6277764480683,0.0,1280.6277764480683,63674.880165202,0.0,63674.880165202
2035-01-03 10:00:00,Shandong,93388.02054274656,9338.802054274656,80054.09549918931,0.0,False,118938.333511543,0.0,80054.09549918931,118938.333511543,0.0,0.0,0.0,1346.714074715225,0.0,1346.714074715225,117591.61943682776,0.0,117591.61943682776
2035-01-03 11:00:00,Shandong,99145.64385164544,9914.564385164544,52759.71533121882,0.0,False,155927.3379155876,0.0,52759.71533121882,155927.3379155876,0.0,0.0,0.0,1735.557463542311,0.0,1735.557463542311,154191.78045204526,0.0,154191.78045204526
2035-01-03 12:00:00,Shandong,92602.89009153305,9260.289009153305,34398.34090652911,0.0,False,171842.62777851868,0.0,34398.34090652911,171842.62777851868,0.0,0.0,0.0,2032.5276853855196,0.0,2032.5276853855196,169810.10009313317,0.0,169810.10009313317
2035-01-03 13:00:00,Shandong,89985.78858748809,8998.57885874881,36165.864285521646,0.0,False,166420.5972477689,0.0,36165.864285521646,166420.5972477689,1033.3986480864742,0.0,1033.3986480864742,1937.7523145078342,0.0,1937.7523145078342,163449.44628517458,0.0,163449.44628517458
2035-01-03 14:00:00,Shandong,90770.91903870157,9077.091903870158,46820.12437298744,0.0,False,153892.48837045397,0.0,46820.12437298744,153892.48837045397,1198.9786468151988,0.0,1198.9786468151988,1992.576983988552,0.0,1992.576983988552,150700.93273965022,0.0,150700.93273965022
2035-01-03 15:00:00,Shandong,91032.62918910605,9103.262918910606,66465.14617603984,0.0,False,132507.09741190105,0.0,66465.14617603984,132507.09741190105,949.6636814821683,0.0,949.6636814821683,1853.1626339080076,0.0,1853.1626339080076,129704.27109651087,0.0,129704.27109651087
2035-01-03 16:00:00,Shandong,91686.90456511732,9168.690456511733,91380.72346140802,0.0,False,82863.31280186377,0.0,91380.72346140802,82863.31280186377,0.0,0.0,0.0,1621.3946972023332,0.0,1621.3946972023332,81241.91810466142,0.0,81241.91810466142
2035-01-03 17:00:00,Shandong,135638.96885025542,13563.896885025542,123273.80634673014,0.0,False,30283.398815420573,0.0,123273.80634673014,30283.398815420573,991.5516048212071,0.0,991.5516048212071,1465.1148343686884,0.0,1465.1148343686884,27826.732376230677,0.0,27826.732376230677
2035-01-03 18:00:00,Shandong,149779.1964603668,14977.91964603668,123273.81476762169,0.0,False,1256.1226329650697,0.0,123273.81476762169,1256.1226329650697,0.0,0.0,0.0,1256.1226329650697,0.0,1256.1226329650697,0.0,0.0,0.0
2035-01-03 19:00:00,Shandong,157767.56397679905,15776.756397679907,124140.72535215542,0.0,False,1079.090233961187,0.0,124140.72535215542,1079.090233961187,0.0,0.0,0.0,1079.090233961187,0.0,1079.090233961187,0.0,0.0,0.0
2035-01-03 20:00:00,Shandong,151750.38520242885,15175.038520242886,123273.81473176563,0.0,False,1010.4194635124792,0.0,123273.81473176563,1010.4194635124792,0.0,0.0,0.0,1010.4194635124792,0.0,1010.4194635124792,0.0,0.0,0.0
2035-01-03 21:00:00,Shandong,144881.94398912782,14488.194398912783,123273.81481522851,0.0,False,2298.135269410117,0.0,123273.81481522851,2298.135269410117,1081.957989421856,0.0,1081.957989421856,1216.177279988261,0.0,1216.177279988261,0.0,0.0,0.0
2035-01-03 22:00:00,Shandong,135620.26817434633,13562.026817434635,123273.81493645514,0.0,False,3473.042298050428,0.0,123273.81493645514,3473.042298050428,1660.4510306184193,0.0,1660.4510306184193,1812.5912674320086,0.0,1812.5912674320086,0.0,0.0,0.0
2035-01-03 23:00:00,Shandong,126551.40371634069,12655.14037163407,123273.81499810399,0.0,False,4840.541190270093,0.0,123273.81499810399,4840.541190270093,2544.3145076815126,0.0,2544.3145076815126,2296.2266825885804,0.0,2296.2266825885804,0.0,0.0,0.0
2035-01-04 00:00:00,Shandong,116857.9197690761,11685.79197690761,123273.80641442881,0.0,False,6475.565488255691,0.0,123273.80641442881,6475.565488255691,3792.23897359127,0.0,3792.23897359127,2683.3265146644208,0.0,2683.3265146644208,0.0,0.0,0.0
2035-01-04 01:00:00,Shandong,115380.81938277488,11538.081938277488,123273.80641823633,0.0,False,7296.364095368965,0.0,123273.80641823633,7296.364095368965,4332.41380108657,0.0,4332.41380108657,2963.950294282395,0.0,2963.950294282395,0.0,0.0,0.0
2035-01-04 02:00:00,Shandong,114138.18151580855,11413.818151580856,123273.80641727903,0.0,False,7655.109457446448,0.0,123273.80641727903,7655.109457446448,4592.21681314135,0.0,4592.21681314135,3062.8926443050973,0.0,3062.8926443050973,0.0,0.0,0.0
2035-01-04 03:00:00,Shandong,111368.42866413984,11136.842866413985,123273.80641112268,0.0,False,8302.144925042532,0.0,123273.80641112268,8302.144925042532,4838.045797691719,0.0,4838.045797691719,3464.0991273508134,0.0,3464.0991273508134,0.0,0.0,0.0
2035-01-04 04:00:00,Shandong,108751.09866800977,10875.109866800978,123273.80640098083,0.0,False,8875.45085832294,0.0,123273.80640098083,8875.45085832294,5178.84256107827,0.0,5178.84256107827,3696.608297244671,0.0,3696.608297244671,0.0,0.0,0.0
2035-01-04 05:00:00,Shandong,114080.8175045509,11408.08175045509,123273.80639854938,0.0,False,9042.553168034974,0.0,123273.80639854938,9042.553168034974,5276.094119951053,0.0,5276.094119951053,3766.4590480839224,0.0,3766.4590480839224,0.0,0.0,0.0
2035-01-04 06:00:00,Shandong,118114.34912084334,11811.434912084334,123273.80639446531,0.0,False,8041.842937311284,0.0,123273.80639446531,8041.842937311284,4571.304983740758,0.0,4571.304983740758,3470.537953570526,0.0,3470.537953570526,0.0,0.0,0.0
2035-01-04 07:00:00,Shandong,126573.72599238218,12657.372599238219,123273.80676423732,0.0,False,7260.859152021354,0.0,123273.80676423732,7260.859152021354,4099.3271752771225,0.0,4099.3271752771225,3161.5319767442315,0.0,3161.5319767442315,0.0,0.0,0.0
2035-01-04 08:00:00,Shandong,129956.46580070487,12995.646580070488,123273.80636786611,0.0,False,20433.659829123706,0.0,123273.80636786611,20433.659829123706,3721.181252210452,0.0,3721.181252210452,2910.0481175695127,0.0,2910.0481175695127,13802.430459343741,0.0,13802.430459343741
2035-01-04 09:00:00,Shandong,101541.90628117166,10154.190628117167,104339.95776078217,0.0,False,78596.28537117231,0.0,104339.95776078217,78596.28537117231,2764.6238654449808,0.0,2764.6238654449808,2458.4260809362227,0.0,2458.4260809362227,73373.23542479111,0.0,73373.23542479111
2035-01-04 10:00:00,Shandong,109967.08066285899,10996.7080662859,85315.40924117678,0.0,False,128706.03699417655,0.0,85315.40924117678,128706.03699417655,1530.8020492475057,0.0,1530.8020492475057,2250.2266821704334,0.0,2250.2266821704334,124925.00826275861,0.0,124925.00826275861
2035-01-04 11:00:00,Shandong,116358.59226275978,11635.859226275978,68496.53762249187,0.0,False,161862.8250526611,0.0,68496.53762249187,161862.8250526611,1717.8002134201558,0.0,1717.8002134201558,2131.7950097445855,0.0,2131.7950097445855,158013.22982949635,0.0,158013.22982949635
2035-01-04 12:00:00,Shandong,109095.51089923616,10909.551089923618,46921.92828620854,0.0,False,177816.90617191716,0.0,46921.92828620854,177816.90617191716,1743.456124815106,0.0,1743.456124815106,1931.2454147753751,0.0,1931.2454147753751,174142.20463232667,0.0,174142.20463232667
2035-01-04 13:00:00,Shandong,106190.27835382675,10619.027835382676,46216.53921851599,0.0,False,175623.44072254509,0.0,46216.53921851599,175623.44072254509,1409.8035635783203,0.0,1409.8035635783203,1512.8075065314192,0.0,1512.8075065314192,172700.82965243535,0.0,172700.82965243535
2035-01-04 14:00:00,Shandong,107061.84811744955,10706.184811744955,63418.37868177846,0.0,False,158025.24418880785,0.0,63418.37868177846,158025.24418880785,1477.4701154909358,0.0,1477.4701154909358,1343.1405857443015,0.0,1343.1405857443015,155204.6334875726,0.0,155204.6334875726
2035-01-04 15:00:00,Shandong,107352.3713719905,10735.237137199052,83273.20411281784,0.0,False,119967.63711556816,0.0,83273.20411281784,119967.63711556816,1512.0954921160182,0.0,1512.0954921160182,1595.9596396982147,0.0,1595.9596396982147,116859.58198375392,0.0,116859.58198375392
2035-01-04 16:00:00,Shandong,108078.67950834284,10807.867950834285,116798.51284769969,0.0,False,72657.06324421387,0.0,116798.51284769969,72657.06324421387,2115.578318453603,0.0,2115.578318453603,1842.8683565080564,0.0,1842.8683565080564,68698.61656925222,0.0,68698.61656925222
2035-01-04 17:00:00,Shandong,156356.04117526102,15635.604117526103,126873.99038895537,0.0,False,25157.198559600503,0.0,126873.99038895537,25157.198559600503,4599.215656159332,0.0,4599.215656159332,1855.7420957159186,0.0,1855.7420957159186,18702.24080772525,0.0,18702.24080772525
2035-01-04 18:00:00,Shandong,165424.04045799334,16542.404045799336,137115.2177089324,0.0,False,7618.028378481043,0.0,137115.2177089324,7618.028378481043,5850.359658616616,0.0,5850.359658616616,1767.668719864427,0.0,1767.668719864427,0.0,0.0,0.0
2035-01-04 19:00:00,Shandong,174109.5304962924,17410.95304962924,144723.30020961363,0.0,False,8349.819444785488,0.0,144723.30020961363,8349.819444785488,6730.940531141598,0.0,6730.940531141598,1618.8789136438895,0.0,1618.8789136438895,0.0,0.0,0.0
2035-01-04 20:00:00,Shandong,167502.82551451973,16750.282551451975,140859.30688449356,0.0,False,8043.817310658895,0.0,140859.30688449356,8043.817310658895,6566.589607586676,0.0,6566.589607586676,1477.2277030722191,0.0,1477.2277030722191,0.0,0.0,0.0
2035-01-04 21:00:00,Shandong,160136.03837959867,16013.603837959869,136926.86710899184,0.0,False,7229.256335272741,0.0,136926.86710899184,7229.256335272741,6126.678956976372,0.0,6126.678956976372,1102.5773782963686,0.0,1102.5773782963686,0.0,0.0,0.0
2035-01-04 22:00:00,Shandong,149981.69551757534,14998.169551757535,132188.2951357274,0.0,False,7164.6189547446,0.0,132188.2951357274,7164.6189547446,6165.261076608592,0.0,6165.261076608592,999.3578781360087,0.0,999.3578781360087,0.0,0.0,0.0
2035-01-04 23:00:00,Shandong,139986.05293561774,13998.605293561775,128519.13461083404,0.0,False,7692.850544018442,0.0,128519.13461083404,7692.850544018442,6583.974769449205,0.0,6583.974769449205,1108.875774569236,0.0,1108.875774569236,0.0,0.0,0.0
2035-01-05 00:00:00,Shandong,116691.39572637704,11669.139572637705,123273.81863418123,0.0,False,8332.931881268116,0.0,123273.81863418123,8332.931881268116,7011.695935738957,0.0,7011.695935738957,1321.235945529159,0.0,1321.235945529159,0.0,0.0,0.0
2035-01-05 01:00:00,Shandong,115361.55502966499,11536.1555029665,123273.81852207024,0.0,False,8411.45156137344,0.0,123273.81852207024,8411.45156137344,6632.448677076175,0.0,6632.448677076175,1779.0028842972642,0.0,1779.0028842972642,0.0,0.0,0.0
2035-01-05 02:00:00,Shandong,113807.3634991284,11380.73634991284,123273.81848428592,0.0,False,9833.687175134777,0.0,123273.81848428592,9833.687175134777,7634.528465129693,0.0,7634.528465129693,2199.1587100050833,0.0,2199.1587100050833,0.0,0.0,0.0
2035-01-05 03:00:00,Shandong,110553.45427640415,11055.345427640415,123273.81842516127,0.0,False,11785.699160445402,0.0,123273.81842516127,11785.699160445402,9255.29169909352,0.0,9255.29169909352,2530.407461351883,0.0,2530.407461351883,0.0,0.0,0.0
2035-01-05 04:00:00,Shandong,107602.9911415369,10760.299114153691,123273.81836884702,0.0,False,13061.019423027265,0.0,123273.81836884702,13061.019423027265,10020.094709721043,0.0,10020.094709721043,3040.9247133062213,0.0,3040.9247133062213,0.0,0.0,0.0
2035-01-05 05:00:00,Shandong,112719.61640184869,11271.961640184869,123273.81836715985,0.0,False,13730.47662452663,0.0,123273.81836715985,13730.47662452663,10215.481987977251,0.0,10215.481987977251,3514.9946365493784,0.0,3514.9946365493784,0.0,0.0,0.0
2035-01-05 06:00:00,Shandong,117119.42127576696,11711.942127576696,123273.81838169007,0.0,False,12147.662146578232,0.0,123273.81838169007,12147.662146578232,9221.404330615343,0.0,9221.404330615343,2926.257815962889,0.0,2926.257815962889,0.0,0.0,0.0
2035-01-05 07:00:00,Shandong,125342.85003548104,12534.285003548104,123273.81837446126,0.0,False,12348.442732940463,0.0,123273.81837446126,12348.442732940463,9401.428564976437,0.0,9401.428564976437,2947.014167964025,0.0,2947.014167964025,0.0,0.0,0.0
2035-01-05 08:00:00,Shandong,133913.4939165129,13391.34939165129,125144.42192844275,0.0,False,13155.046169057825,0.0,125144.42192844275,13155.046169057825,9967.923460997597,0.0,9967.923460997597,3187.122708060228,0.0,3187.122708060228,0.0,0.0,0.0
